序號,答案
20240524163001,0.47
20240524164001,0.75
20240524165001,0.74
20240623090001,459.7
20240623091001,964.05
20240623092001,529.81
20240623093001,302.04
20240623094001,808.17
20240623095001,969.2
20240623100001,1033.21
20240623101001,903.47
20240623102001,1036.22
20240623103001,928.61
20240623104001,1036.89
20240623105001,1070.29
20240623110001,963.27
20240623111001,1101.25
20240623112001,1030.66
20240623113001,1006.35
20240623114001,1022.44
20240623115001,1020.23
20240623120001,1205.92
20240623121001,1188.61
20240623122001,1111.06
20240623123001,996.81
20240623124001,758.86
20240623125001,1019.06
20240623130001,947.0
20240623131001,852.64
20240623132001,938.97
20240623133001,830.53
20240623134001,819.67
20240623135001,813.81
20240623140001,706.16
20240623141001,353.64
20240623142001,106.3
20240623143001,292.6
20240623144001,479.66
20240623145001,572.69
20240623150001,544.69
20240623151001,447.8
20240623152001,420.07
20240623153001,374.27
20240623154001,145.13
20240623155001,185.53
20240623160001,55.56
20240623161001,55.53
20240623162001,23.16
20240623163001,14.38
20240623164001,8.28
20240623165001,5.76
20240627090001,958.95
20240627091001,965.57
20240627092001,950.31
20240627093001,1021.89
20240627094001,896.01
20240627095001,882.49
20240627100001,500.65
20240627101001,854.84
20240627102001,1134.37
20240627103001,1042.32
20240627104001,929.26
20240627105001,1085.83
20240627110001,1241.01
20240627111001,1255.6
20240627112001,1242.38
20240627113001,1324.76
20240627114001,1266.24
20240627115001,1224.27
20240627120001,1262.42
20240627121001,1251.9
20240627122001,1270.26
20240627123001,1247.42
20240627124001,1252.64
20240627125001,1151.97
20240627130001,1209.3
20240627131001,1014.2
20240627132001,1036.37
20240627133001,690.43
20240627134001,472.47
20240627135001,301.61
20240627140001,216.67
20240627141001,329.15
20240627142001,183.73
20240627143001,175.63
20240627144001,125.2
20240627145001,27.06
20240627150001,46.53
20240627151001,101.08
20240627152001,72.95
20240627153001,39.18
20240627154001,41.82
20240627155001,27.6
20240627160001,28.65
20240627161001,30.06
20240627162001,24.84
20240627163001,18.45
20240627164001,18.08
20240627165001,7.26
20240713090001,668.73
20240713091001,727.65
20240713092001,848.1
20240713093001,962.49
20240713094001,989.26
20240713095001,958.56
20240713100001,1203.83
20240713101001,1209.77
20240713102001,744.97
20240713103001,1265.71
20240713104001,1353.94
20240713105001,1321.33
20240713110001,1318.66
20240713111001,1330.94
20240713112001,1336.66
20240713113001,1302.59
20240713114001,1352.66
20240713115001,1335.43
20240713120001,1343.88
20240713121001,1295.22
20240713122001,1297.81
20240713123001,1272.07
20240713124001,1259.66
20240713125001,1198.81
20240713130001,1223.67
20240713131001,1174.57
20240713132001,1147.96
20240713133001,882.67
20240713134001,497.24
20240713135001,559.49
20240713140001,365.69
20240713141001,227.19
20240713142001,462.85
20240713143001,407.08
20240713144001,206.7
20240713145001,175.5
20240713150001,133.84
20240713151001,85.48
20240713152001,131.62
20240713153001,156.33
20240713154001,73.16
20240713155001,53.52
20240713160001,48.62
20240713161001,51.83
20240713162001,17.67
20240713163001,15.8
20240713164001,12.0
20240713165001,6.41
20240715090001,863.27
20240715091001,913.72
20240715092001,1004.47
20240715093001,1100.46
20240715094001,1082.53
20240715095001,939.34
20240715100001,1013.44
20240715101001,1130.27
20240715102001,989.5
20240715103001,1205.08
20240715104001,841.56
20240715105001,717.62
20240715110001,1067.4
20240715111001,1367.95
20240715112001,1343.01
20240715113001,1265.99
20240715114001,1272.23
20240715115001,1306.71
20240715120001,1309.15
20240715121001,1262.67
20240715122001,1224.02
20240715123001,1189.73
20240715124001,951.51
20240715125001,622.32
20240715130001,1107.68
20240715131001,988.57
20240715132001,682.74
20240715133001,869.55
20240715134001,584.42
20240715135001,1066.65
20240715140001,876.23
20240715141001,620.72
20240715142001,399.25
20240715143001,525.14
20240715144001,518.76
20240715145001,256.89
20240715150001,84.87
20240715151001,245.22
20240715152001,66.11
20240715153001,67.82
20240715154001,66.08
20240715155001,38.04
20240715160001,33.35
20240715161001,29.95
20240715162001,20.42
20240715163001,22.5
20240715164001,18.18
20240715165001,16.77
20240927090004,928.52
20240927091004,773.71
20240927092004,1036.89
20240927093004,993.79
20240927094004,721.28
20240927095004,827.17
20240927100004,889.12
20240927101004,733.86
20240927102004,603.06
20240927103004,747.17
20240927104004,961.99
20240927105004,906.8
20240927110004,926.53
20240927111004,953.14
20240927112004,962.88
20240927113004,990.33
20240927114004,952.09
20240927115004,862.54
20240927120004,927.09
20240927121004,833.85
20240927122004,743.1
20240927123004,820.53
20240927124004,676.73
20240927125004,650.94
20240927130004,709.41
20240927131004,516.78
20240927132004,547.38
20240927133004,413.47
20240927134004,354.42
20240927135004,272.35
20240927140004,281.33
20240927141004,143.77
20240927142004,131.71
20240927143004,141.09
20240927144004,81.13
20240927145004,48.11
20240927150004,35.91
20240927151004,27.89
20240927152004,25.07
20240927153004,17.25
20240927154004,13.05
20240927155004,13.39
20240927160004,9.16
20240927161004,8.64
20240927162004,8.64
20240927163004,7.48
20240927164004,5.92
20240927165004,4.09
20241018090004,868.23
20241018091004,862.86
20241018092004,838.73
20241018093004,835.62
20241018094004,824.16
20241018095004,839.51
20241018100004,859.76
20241018101004,845.81
20241018102004,850.15
20241018103004,852.88
20241018104004,873.65
20241018105004,927.85
20241018110004,904.82
20241018111004,821.29
20241018112004,844.56
20241018113004,832.27
20241018114004,867.0
20241018115004,854.83
20241018120004,847.37
20241018121004,811.77
20241018122004,624.18
20241018123004,848.81
20241018124004,817.64
20241018125004,811.36
20241018130004,847.4
20241018131004,849.51
20241018132004,898.52
20241018133004,668.1
20241018134004,575.0
20241018135004,574.35
20241018140004,609.59
20241018141004,516.25
20241018142004,350.25
20241018143004,343.55
20241018144004,431.15
20241018145004,367.96
20241018150004,287.82
20241018151004,326.11
20241018152004,265.24
20241018153004,152.78
20241018154004,77.68
20241018155004,53.13
20241018160004,21.93
20241018161004,18.02
20241018162004,14.01
20241018163004,7.96
20241018164004,4.43
20241018165004,1.91
20240918090007,0
20240918091007,9.31
20240918092007,16.09
20240918093007,44.07
20240918094007,59.02
20240918095007,20.44
20240918100007,68.71
20240918101007,129.83
20240918102007,368.11
20240918103007,462.13
20240918104007,434.69
20240918105007,190.71
20240918110007,112.64
20240918111007,96.18
20240918112007,92.42
20240918113007,64.7
20240918114007,54.53
20240918115007,49.66
20240918120007,51.68
20240918121007,38.2
20240918122007,25.57
20240918123007,14.19
20240918124007,14.35
20240918125007,48.02
20240918130007,94.13
20240918131007,37.05
20240918132007,19.52
20240918133007,29.06
20240918134007,31.26
20240918135007,10.95
20240918140007,18.53
20240918141007,21.8
20240918142007,50.03
20240918143007,82.24
20240918144007,193.66
20240918145007,130.16
20240918150007,138.06
20240918151007,103.38
20240918152007,79.95
20240918153007,42.74
20240918154007,50.62
20240918155007,31.31
20240918160007,26.92
20240918161007,26.77
20240918162007,20.87
20240918163007,8.67
20240918164007,5.93
20240918165007,5.03
20240920090007,1392.35
20240920091007,1478.36
20240920092007,1458.5
20240920093007,1392.38
20240920094007,1429.28
20240920095007,1603.83
20240920100007,1713.91
20240920101007,1748.22
20240920102007,1700.5
20240920103007,1429.02
20240920104007,1592.52
20240920105007,1749.63
20240920110007,1550.45
20240920111007,1447.72
20240920112007,1721.03
20240920113007,1720.39
20240920114007,1692.08
20240920115007,1653.97
20240920120007,1654.61
20240920121007,1659.45
20240920122007,1621.2
20240920123007,1613.22
20240920124007,1535.76
20240920125007,1422.98
20240920130007,1361.04
20240920131007,916.97
20240920132007,915.11
20240920133007,824.45
20240920134007,613.34
20240920135007,353.76
20240920140007,558.48
20240920141007,430.19
20240920142007,484.47
20240920143007,536.2
20240920144007,391.97
20240920145007,292.84
20240920150007,137.84
20240920151007,71.32
20240920152007,0
20240920153007,140.32
20240920154007,76.0
20240920155007,78.03
20240920160007,76.24
20240920161007,41.68
20240920162007,11.34
20240920163007,18.71
20240920164007,14.12
20240920165007,9.92
20241016090007,1466.04
20241016091007,1503.53
20241016092007,1575.52
20241016093007,1486.82
20241016094007,1492.2
20241016095007,1564.91
20241016100007,1560.61
20241016101007,1827.0
20241016102007,1418.26
20241016103007,1638.03
20241016104007,1622.21
20241016105007,1321.1
20241016110007,1622.31
20241016111007,1452.39
20241016112007,1551.38
20241016113007,1594.46
20241016114007,1594.46
20241016115007,1479.38
20241016120007,1475.48
20241016121007,1384.02
20241016122007,1397.71
20241016123007,1153.38
20241016124007,881.5
20241016125007,589.13
20241016130007,647.57
20241016131007,548.71
20241016132007,444.0
20241016133007,500.52
20241016134007,551.06
20241016135007,333.97
20241016140007,286.41
20241016141007,289.24
20241016142007,204.46
20241016143007,104.13
20241016144007,34.77
20241016145007,17.69
20241016150007,29.86
20241016151007,46.2
20241016152007,43.02
20241016153007,24.72
20241016154007,31.94
20241016155007,36.13
20241016160007,41.35
20241016161007,14.01
20241016162007,6.48
20241016163007,3.64
20241016164007,2.97
20241016165007,1.35
20240922090008,0
20240922091008,12.06
20240922092008,6.03
20240922093008,17.06
20240922094008,22.57
20240922095008,27.66
20240922100008,14.4
20240922101008,56.37
20240922102008,99.2
20240922103008,184.06
20240922104008,230.97
20240922105008,219.72
20240922110008,151.6
20240922111008,312.9
20240922112008,216.72
20240922113008,317.42
20240922114008,387.18
20240922115008,497.41
20240922120008,573.12
20240922121008,525.58
20240922122008,459.82
20240922123008,416.32
20240922124008,264.32
20240922125008,552.23
20240922130008,149.21
20240922131008,48.53
20240922132008,85.18
20240922133008,102.56
20240922134008,103.62
20240922135008,155.12
20240922140008,278.41
20240922141008,86.54
20240922142008,21.12
20240922143008,12.59
20240922144008,3.02
20240922145008,0.06
20240922150008,0
20240922151008,0.03
20240922152008,2.59
20240922153008,2.14
20240922154008,3.07
20240922155008,2.07
20240922160008,2.13
20240922161008,0.47
20240922162008,0
20240922163008,0
20240922164008,0
20240922165008,0
20240928090008,20.45
20240928091008,17.04
20240928092008,51.34
20240928093008,29.03
20240928094008,45.86
20240928095008,53.46
20240928100008,94.7
20240928101008,173.21
20240928102008,427.82
20240928103008,609.53
20240928104008,942.49
20240928105008,1090.37
20240928110008,1301.8
20240928111008,1319.07
20240928112008,1337.19
20240928113008,1341.37
20240928114008,1424.72
20240928115008,1573.29
20240928120008,1387.69
20240928121008,1293.9
20240928122008,1360.64
20240928123008,1271.95
20240928124008,1371.08
20240928125008,1426.32
20240928130008,1240.54
20240928131008,911.09
20240928132008,998.75
20240928133008,1102.07
20240928134008,749.88
20240928135008,936.04
20240928140008,167.81
20240928141008,0
20240928142008,254.62
20240928143008,154.29
20240928144008,169.59
20240928145008,32.41
20240928150008,29.35
20240928151008,10.84
20240928152008,11.78
20240928153008,8.17
20240928154008,7.3
20240928155008,5.48
20240928160008,6.96
20240928161008,6.44
20240928162008,3.06
20240928163008,1.63
20240928164008,2.14
20240928165008,0.41
20241011090008,75.89
20241011091008,74.31
20241011092008,34.39
20241011093008,36.5
20241011094008,17.54
20241011095008,7.29
20241011100008,38.86
20241011101008,36.08
20241011102008,77.83
20241011103008,32.17
20241011104008,76.46
20241011105008,292.6
20241011110008,192.55
20241011111008,88.24
20241011112008,31.12
20241011113008,7.22
20241011114008,5.53
20241011115008,19.19
20241011120008,20.21
20241011121008,1.56
20241011122008,7.94
20241011123008,7.47
20241011124008,2.45
20241011125008,0.65
20241011130008,4.81
20241011131008,4.55
20241011132008,3.0
20241011133008,5.2
20241011134008,3.6
20241011135008,1.44
20241011140008,1.93
20241011141008,1.38
20241011142008,0
20241011143008,1.5
20241011144008,0.39
20241011145008,0
20241011150008,0.25
20241011151008,0.52
20241011152008,0.66
20241011153008,0.52
20241011154008,0.41
20241011155008,0.57
20241011160008,0.05
20241011161008,0.35
20241011162008,0.31
20241011163008,0.04
20241011164008,0
20241011165008,0
20241016090008,14.8
20241016091008,21.26
20241016092008,25.39
20241016093008,12.44
20241016094008,21.61
20241016095008,41.84
20241016100008,198.43
20241016101008,1193.17
20241016102008,1513.96
20241016103008,1442.46
20241016104008,1449.81
20241016105008,1400.69
20241016110008,1301.49
20241016111008,1177.84
20241016112008,1389.62
20241016113008,1402.81
20241016114008,1531.37
20241016115008,1452.88
20241016120008,1478.64
20241016121008,1395.51
20241016122008,1457.46
20241016123008,1190.68
20241016124008,865.17
20241016125008,595.29
20241016130008,434.5
20241016131008,421.35
20241016132008,404.18
20241016133008,489.27
20241016134008,365.37
20241016135008,228.39
20241016140008,139.36
20241016141008,65.99
20241016142008,56.94
20241016143008,49.82
20241016144008,22.6
20241016145008,9.24
20241016150008,8.92
20241016151008,20.72
20241016152008,21.06
20241016153008,9.36
20241016154008,13.62
20241016155008,19.15
20241016160008,17.73
20241016161008,6.69
20241016162008,5.19
20241016163008,3.28
20241016164008,1.86
20241016165008,1.0
20241018090008,12.85
20241018091008,22.26
20241018092008,27.89
20241018093008,35.14
20241018094008,40.75
20241018095008,29.44
20241018100008,73.23
20241018101008,900.97
20241018102008,1498.6
20241018103008,1398.0
20241018104008,1449.64
20241018105008,1397.41
20241018110008,1467.58
20241018111008,1508.16
20241018112008,1644.75
20241018113008,1626.96
20241018114008,1634.36
20241018115008,1618.22
20241018120008,1662.45
20241018121008,1669.97
20241018122008,1556.66
20241018123008,1678.19
20241018124008,1630.5
20241018125008,1619.04
20241018130008,1557.51
20241018131008,1386.81
20241018132008,1604.3
20241018133008,1546.61
20241018134008,1498.03
20241018135008,1343.26
20241018140008,672.41
20241018141008,145.5
20241018142008,74.21
20241018143008,49.58
20241018144008,16.38
20241018145008,12.54
20241018150008,0
20241018151008,21.66
20241018152008,25.21
20241018153008,22.21
20241018154008,8.69
20241018155008,6.27
20241018160008,2.99
20241018161008,2.92
20241018162008,2.66
20241018163008,1.18
20241018164008,0.11
20241018165008,0
20241028090008,16.78
20241028091008,38.83
20241028092008,24.45
20241028093008,56.6
20241028094008,95.61
20241028095008,77.15
20241028100008,74.21
20241028101008,52.78
20241028102008,90.71
20241028103008,74.78
20241028104008,665.38
20241028105008,985.71
20241028110008,976.11
20241028111008,1073.55
20241028112008,784.62
20241028113008,468.91
20241028114008,763.09
20241028115008,809.11
20241028120008,671.23
20241028121008,248.47
20241028122008,664.48
20241028123008,625.58
20241028124008,113.63
20241028125008,62.32
20241028130008,99.97
20241028131008,17.73
20241028132008,14.18
20241028133008,5.72
20241028134008,4.7
20241028135008,6.43
20241028140008,3.69
20241028141008,0
20241028142008,6.23
20241028143008,2.33
20241028144008,4.44
20241028145008,6.08
20241028150008,10.15
20241028151008,7.25
20241028152008,5.39
20241028153008,3.86
20241028154008,4.53
20241028155008,2.64
20241028160008,1.09
20241028161008,1.19
20241028162008,0.17
20241028163008,0
20241028164008,0
20241028165008,0
20240922090009,233.9
20240922091009,271.64
20240922092009,225.34
20240922093009,308.79
20240922094009,422.98
20240922095009,483.21
20240922100009,339.17
20240922101009,276.06
20240922102009,293.68
20240922103009,237.27
